id,no2,no2_adm2
12526,5.103897557517109e-5,5.035793632250514e-5
12527,5.064979520721788e-5,5.035793632250514e-5
12528,5.056947910665632e-5,5.035793632250514e-5
12529,5.064044690354916e-5,5.035793632250514e-5
12530,5.0500631337769906e-5,5.035793632250514e-5
12531,5.010061949928174e-5,5.035793632250514e-5
12532,4.995567030540494e-5,5.035793632250514e-5
12533,4.9960933288143026e-5,5.035793632250514e-5
12534,4.995353560383521e-5,5.035793632250514e-5
12535,4.99529331526682e-5,5.035793632250514e-5
12652,5.0751014958881745e-5,5.035793632250514e-5
12653,5.070712256694374e-5,5.035793632250514e-5
12654,5.09078818769825e-5,5.035793632250514e-5
12655,5.1384629903282334e-5,5.035793632250514e-5
12656,5.1484121954285954e-5,5.035793632250514e-5
12657,5.121683865068842e-5,5.035793632250514e-5
12658,5.068760259252902e-5,5.035793632250514e-5
12659,5.046372534675132e-5,5.035793632250514e-5
12660,5.050767663695966e-5,5.035793632250514e-5
12661,5.0444037546337824e-5,5.035793632250514e-5
12662,5.019049329181917e-5,5.035793632250514e-5
12663,4.997685104617872e-5,5.035793632250514e-5
12664,5.001093769465364e-5,5.035793632250514e-5
12665,5.011502064888873e-5,5.035793632250514e-5
12666,4.999000309495288e-5,5.035793632250514e-5
12784,5.0917404201069805e-5,5.035793632250514e-5
12785,5.1200724347434184e-5,5.035793632250514e-5
12786,5.13020495920294e-5,5.035793632250514e-5
12787,5.147190006716454e-5,5.035793632250514e-5
12788,5.126860658579616e-5,5.035793632250514e-5
12789,5.105549608748426e-5,5.035793632250514e-5
12790,5.081498569894131e-5,5.035793632250514e-5
12791,5.049033819081157e-5,5.035793632250514e-5
12792,5.028355650408398e-5,5.035793632250514e-5
12793,5.04507336544138e-5,5.035793632250514e-5
12794,5.058372984835369e-5,5.035793632250514e-5
12795,5.040255257550537e-5,5.035793632250514e-5
12796,5.0417845410782655e-5,5.035793632250514e-5
12798,5.03600946592472e-5,5.035793632250514e-5
12800,5.00055510933171e-5,5.035793632250514e-5
12915,5.103441396958748e-5,5.035793632250514e-5
12916,5.136021294383259e-5,5.035793632250514e-5
12917,5.1641162849931974e-5,5.035793632250514e-5
12918,5.122560419237414e-5,5.035793632250514e-5
12919,5.082073702506972e-5,5.035793632250514e-5
12920,5.06957421002905e-5,5.035793632250514e-5
12922,5.0634749495100094e-5,5.035793632250514e-5
12924,5.04915642221842e-5,5.035793632250514e-5
12925,5.0486815610830214e-5,5.035793632250514e-5
12926,5.037252663829226e-5,5.035793632250514e-5
12927,5.054809154283885e-5,5.035793632250514e-5
12928,5.054682289102589e-5,5.035793632250514e-5
12930,5.054090765190194e-5,5.035793632250514e-5
13052,5.097124406235927e-5,5.035793632250514e-5
13053,5.1218161858637174e-5,5.035793632250514e-5
13054,5.171746652820818e-5,5.035793632250514e-5
13055,5.116869058526604e-5,5.035793632250514e-5
13056,5.071408799398434e-5,5.035793632250514e-5
13058,5.0583566156565036e-5,5.035793632250514e-5
13060,5.0660277652092465e-5,5.035793632250514e-5
13062,5.063656295300028e-5,5.035793632250514e-5
13064,5.055746350908796e-5,5.035793632250514e-5
13065,5.036133506082508e-5,5.035793632250514e-5
13066,5.035829777207566e-5,5.035793632250514e-5
13069,5.047017000589022e-5,5.035793632250514e-5
13187,5.1316246013974364e-5,5.035793632250514e-5
13188,5.145683660498009e-5,5.035793632250514e-5
13189,5.182628380422403e-5,5.035793632250514e-5
13190,5.10730053757318e-5,5.035793632250514e-5
13192,5.0532710548525586e-5,5.035793632250514e-5
13196,5.070405282644705e-5,5.035793632250514e-5
13198,5.041327562923999e-5,5.035793632250514e-5
13200,5.023105886630904e-5,5.035793632250514e-5
13202,5.0367303343201334e-5,5.035793632250514e-5
13324,5.128106828502366e-5,5.035793632250514e-5
13325,5.1472646502177684e-5,5.035793632250514e-5
13326,5.163849394359187e-5,5.035793632250514e-5
13327,5.083230594816091e-5,5.035793632250514e-5
13333,5.045746090922359e-5,5.035793632250514e-5
13335,5.051087493562437e-5,5.035793632250514e-5
13450,5.1057293869691625e-5,5.035793632250514e-5
13453,5.0972609287266825e-5,5.035793632250514e-5
13455,5.121513750953328e-5,5.035793632250514e-5
13457,5.139030170120574e-5,5.035793632250514e-5
13459,5.099481814100848e-5,5.035793632250514e-5
13584,5.092327962571577e-5,5.035793632250514e-5
13586,5.0868831338108e-5,5.035793632250514e-5
8959,5.028976239025033e-5,5.035793632250514e-5
8961,5.011449210034766e-5,5.035793632250514e-5
8963,5.025666137469188e-5,5.035793632250514e-5
8966,5.086209167949934e-5,5.035793632250514e-5
8968,5.0609479289464185e-5,5.035793632250514e-5
9210,5.077676157206815e-5,5.035793632250514e-5
9212,5.071660735732741e-5,5.035793632250514e-5
9214,5.042590898680446e-5,5.035793632250514e-5
9216,5.013284591846317e-5,5.035793632250514e-5
9217,5.0301700271990106e-5,5.035793632250514e-5
9219,5.067695369997935e-5,5.035793632250514e-5
9221,5.0716301544960815e-5,5.035793632250514e-5
9223,5.05846238645807e-5,5.035793632250514e-5
9225,5.0620833166794325e-5,5.035793632250514e-5
9471,5.029649349508101e-5,5.035793632250514e-5
9473,5.059725295011981e-5,5.035793632250514e-5
9475,5.081595899434107e-5,5.035793632250514e-5
9477,5.079107517213212e-5,5.035793632250514e-5
9478,5.0435261424949675e-5,5.035793632250514e-5
9479,5.038301125655982e-5,5.035793632250514e-5
9480,5.049500687566609e-5,5.035793632250514e-5
9481,5.0438867637396425e-5,5.035793632250514e-5
9482,5.0422587841303784e-5,5.035793632250514e-5
9483,5.036890728301691e-5,5.035793632250514e-5
9484,5.048187469471307e-5,5.035793632250514e-5
9486,5.0631369316146624e-5,5.035793632250514e-5
9490,5.037586038499428e-5,5.035793632250514e-5
12921,5.06957421002905e-5,5.09807354878168e-5
12923,5.0634749495100094e-5,5.09807354878168e-5
13057,5.071408799398434e-5,5.09807354878168e-5
13059,5.0583566156565036e-5,5.09807354878168e-5
13061,5.0660277652092465e-5,5.09807354878168e-5
13063,5.063656295300028e-5,5.09807354878168e-5
13067,5.035829777207566e-5,5.09807354878168e-5
13070,5.047017000589022e-5,5.09807354878168e-5
13191,5.10730053757318e-5,5.09807354878168e-5
13193,5.0532710548525586e-5,5.09807354878168e-5
13194,5.060149184622073e-5,5.09807354878168e-5
13195,5.084644237194881e-5,5.09807354878168e-5
13197,5.070405282644705e-5,5.09807354878168e-5
13199,5.041327562923999e-5,5.09807354878168e-5
13201,5.023105886630904e-5,5.09807354878168e-5
13203,5.0367303343201334e-5,5.09807354878168e-5
13204,5.0358540749769325e-5,5.09807354878168e-5
13206,5.014558245691518e-5,5.09807354878168e-5
13208,4.965538692235021e-5,5.09807354878168e-5
13210,4.9464441078713246e-5,5.09807354878168e-5
13212,4.960699186833948e-5,5.09807354878168e-5
13214,4.959469557308239e-5,5.09807354878168e-5
13328,5.083230594816091e-5,5.09807354878168e-5
13329,5.044505717744377e-5,5.09807354878168e-5
13330,5.05093525870808e-5,5.09807354878168e-5
13331,5.0701883650868814e-5,5.09807354878168e-5
13332,5.0731754125302304e-5,5.09807354878168e-5
13334,5.045746090922359e-5,5.09807354878168e-5
13336,5.051087493562437e-5,5.09807354878168e-5
13337,5.062043424869942e-5,5.09807354878168e-5
13338,5.046251000703012e-5,5.09807354878168e-5
13339,4.999823412998064e-5,5.09807354878168e-5
13340,4.960236563037566e-5,5.09807354878168e-5
13341,4.969200212798688e-5,5.09807354878168e-5
13342,4.9869086525009e-5,5.09807354878168e-5
13343,4.955007031990643e-5,5.09807354878168e-5
13451,5.1057293869691625e-5,5.09807354878168e-5
13454,5.0972609287266825e-5,5.09807354878168e-5
13456,5.121513750953328e-5,5.09807354878168e-5
13458,5.139030170120574e-5,5.09807354878168e-5
13460,5.099481814100848e-5,5.09807354878168e-5
13461,5.0423727042580465e-5,5.09807354878168e-5
13462,5.016768992853299e-5,5.09807354878168e-5
13463,5.047315292251825e-5,5.09807354878168e-5
13464,5.070892159274757e-5,5.09807354878168e-5
13465,5.054911998018653e-5,5.09807354878168e-5
13466,5.052270828365706e-5,5.09807354878168e-5
13467,5.03233245828393e-5,5.09807354878168e-5
13468,5.025827585899101e-5,5.09807354878168e-5
13469,5.006533016442821e-5,5.09807354878168e-5
13470,4.9741994463025745e-5,5.09807354878168e-5
13471,4.9715919720251896e-5,5.09807354878168e-5
13472,4.9766498110193836e-5,5.09807354878168e-5
13473,4.967407915172493e-5,5.09807354878168e-5
13475,4.9411309495861046e-5,5.09807354878168e-5
13585,5.092327962571577e-5,5.09807354878168e-5
13587,5.0868831338108e-5,5.09807354878168e-5
13588,5.108948015437902e-5,5.09807354878168e-5
13589,5.098095489890943e-5,5.09807354878168e-5
13590,5.0763315558257945e-5,5.09807354878168e-5
13591,5.04468795413727e-5,5.09807354878168e-5
13592,5.032869851272202e-5,5.09807354878168e-5
13593,5.0504042412263944e-5,5.09807354878168e-5
13594,5.074925745897876e-5,5.09807354878168e-5
13595,5.0743739508833434e-5,5.09807354878168e-5
13596,5.066532218226487e-5,5.09807354878168e-5
13597,5.034145247352376e-5,5.09807354878168e-5
13598,5.011692811398262e-5,5.09807354878168e-5
13599,4.987770221807035e-5,5.09807354878168e-5
13600,4.9636078854372166e-5,5.09807354878168e-5
13601,4.951085013188267e-5,5.09807354878168e-5
13602,4.954817292589189e-5,5.09807354878168e-5
13603,4.967947294114661e-5,5.09807354878168e-5
13605,4.950686640140766e-5,5.09807354878168e-5
13712,5.1244588123952444e-5,5.09807354878168e-5
13713,5.128527847841199e-5,5.09807354878168e-5
13714,5.1352196584193326e-5,5.09807354878168e-5
13715,5.1173628750820044e-5,5.09807354878168e-5
13716,5.07432347879932e-5,5.09807354878168e-5
13717,5.057541050123894e-5,5.09807354878168e-5
13718,5.053980858488377e-5,5.09807354878168e-5
13719,5.045179788967424e-5,5.09807354878168e-5
13720,5.073637828380097e-5,5.09807354878168e-5
13721,5.085989635454655e-5,5.09807354878168e-5
13722,5.039938882065398e-5,5.09807354878168e-5
13723,5.008883021886474e-5,5.09807354878168e-5
13724,4.9887412086881917e-5,5.09807354878168e-5
13725,4.964285879491135e-5,5.09807354878168e-5
13726,4.942484829687927e-5,5.09807354878168e-5
13727,4.92776001362385e-5,5.09807354878168e-5
13728,4.9470304023939235e-5,5.09807354878168e-5
13730,4.96430019914509e-5,5.09807354878168e-5
13837,5.1431553812111116e-5,5.09807354878168e-5
13838,5.1469285477093636e-5,5.09807354878168e-5
13839,5.127236654462513e-5,5.09807354878168e-5
13840,5.0761834572693076e-5,5.09807354878168e-5
13841,5.0422795337896405e-5,5.09807354878168e-5
13842,5.060375284351169e-5,5.09807354878168e-5
13843,5.058718236012364e-5,5.09807354878168e-5
13844,5.039800667180407e-5,5.09807354878168e-5
13845,5.0478466624768054e-5,5.09807354878168e-5
13846,5.0318858667016906e-5,5.09807354878168e-5
13847,4.982046520944269e-5,5.09807354878168e-5
13848,4.964666930581674e-5,5.09807354878168e-5
13849,4.965546479973604e-5,5.09807354878168e-5
13850,4.9631033614800504e-5,5.09807354878168e-5
13851,4.946644368891e-5,5.09807354878168e-5
13852,4.94138514075765e-5,5.09807354878168e-5
13853,4.950238278661513e-5,5.09807354878168e-5
13954,5.126907144877167e-5,5.09807354878168e-5
13955,5.156186685525857e-5,5.09807354878168e-5
13956,5.159545278275388e-5,5.09807354878168e-5
13957,5.113953471694529e-5,5.09807354878168e-5
13958,5.0557025117041534e-5,5.09807354878168e-5
13959,5.0457136286632365e-5,5.09807354878168e-5
13960,5.0538949879634147e-5,5.09807354878168e-5
13961,5.04256745198254e-5,5.09807354878168e-5
13962,5.0357959732304614e-5,5.09807354878168e-5
13963,5.0257113139670514e-5,5.09807354878168e-5
13964,4.973168600743834e-5,5.09807354878168e-5
13965,4.9621654101185784e-5,5.09807354878168e-5
13966,4.9563186057347995e-5,5.09807354878168e-5
13967,4.9485683703631895e-5,5.09807354878168e-5
13968,4.956932255786391e-5,5.09807354878168e-5
13969,4.96325215956125e-5,5.09807354878168e-5
13970,4.9602988847472245e-5,5.09807354878168e-5
14067,5.090233061702914e-5,5.09807354878168e-5
14068,5.124195093884239e-5,5.09807354878168e-5
14069,5.16527285103481e-5,5.09807354878168e-5
14070,5.15082633353159e-5,5.09807354878168e-5
14071,5.08907620224249e-5,5.09807354878168e-5
14072,5.059372763331749e-5,5.09807354878168e-5
14073,5.036647910587904e-5,5.09807354878168e-5
14074,5.029722477784681e-5,5.09807354878168e-5
14075,5.026950115354121e-5,5.09807354878168e-5
14076,5.023884915876031e-5,5.09807354878168e-5
14077,4.9876970313527404e-5,5.09807354878168e-5
14078,4.986256850230189e-5,5.09807354878168e-5
14079,4.9838318967450244e-5,5.09807354878168e-5
14080,4.937534087668008e-5,5.09807354878168e-5
14081,4.941723495157801e-5,5.09807354878168e-5
14082,4.956278414043475e-5,5.09807354878168e-5
14083,4.988518157605341e-5,5.09807354878168e-5
14174,5.13353548030095e-5,5.09807354878168e-5
14175,5.133283275671225e-5,5.09807354878168e-5
14176,5.1520846919614525e-5,5.09807354878168e-5
14177,5.1319953986643494e-5,5.09807354878168e-5
14178,5.085621317878599e-5,5.09807354878168e-5
14179,5.062230182039743e-5,5.09807354878168e-5
14180,5.035223367676927e-5,5.09807354878168e-5
14181,5.048022505361845e-5,5.09807354878168e-5
14182,5.0798625824112134e-5,5.09807354878168e-5
14183,5.042077273231644e-5,5.09807354878168e-5
14184,5.011423475647213e-5,5.09807354878168e-5
14185,5.024338064612603e-5,5.09807354878168e-5
14186,5.0372113442833894e-5,5.09807354878168e-5
14187,4.9857171539812635e-5,5.09807354878168e-5
14188,4.9477287316122304e-5,5.09807354878168e-5
14189,4.962463737746087e-5,5.09807354878168e-5
14190,5.009645360690874e-5,5.09807354878168e-5
14270,5.129286297998664e-5,5.09807354878168e-5
14272,5.1481988817997396e-5,5.09807354878168e-5
14273,5.1510498558977197e-05,5.09807354878168e-5
14274,5.1385481515495645e-5,5.09807354878168e-5
14275,5.1145988344633795e-5,5.09807354878168e-5
14276,5.095947318159405e-5,5.09807354878168e-5
14277,5.073326913532226e-5,5.09807354878168e-5
14278,5.052449351481238e-5,5.09807354878168e-5
14279,5.057145068544966e-5,5.09807354878168e-5
14280,5.075535746635591e-5,5.09807354878168e-5
14281,5.052309628456042e-5,5.09807354878168e-5
14282,5.0192937242553414e-5,5.09807354878168e-5
14283,5.018171044510204e-5,5.09807354878168e-5
14284,5.018672243183293e-5,5.09807354878168e-5
14285,5.010019031709134e-5,5.09807354878168e-5
14286,5.013071393868631e-5,5.09807354878168e-5
14287,5.023164260945967e-5,5.09807354878168e-5
14288,5.0404500163672185e-5,5.09807354878168e-5
14360,5.112233042127505e-5,5.09807354878168e-5
14361,5.12617272754648e-5,5.09807354878168e-5
14362,5.107964682106393e-5,5.09807354878168e-5
14363,5.119539126799047e-5,5.09807354878168e-5
14364,5.1069562751355716e-5,5.09807354878168e-5
14365,5.072809215049496e-5,5.09807354878168e-5
14366,5.039916656008904e-5,5.09807354878168e-5
14367,5.0329888020963924e-5,5.09807354878168e-5
14368,5.049420949071324e-5,5.09807354878168e-5
14369,5.056555779466147e-5,5.09807354878168e-5
14370,5.033810199015343e-5,5.09807354878168e-5
14371,5.0243800401435214e-5,5.09807354878168e-5
14372,5.004524951314557e-5,5.09807354878168e-5
14373,4.9924602000331886e-5,5.09807354878168e-5
14374,4.9959789623792195e-5,5.09807354878168e-5
14375,5.0435648132970214e-5,5.09807354878168e-5
14376,5.046366898134908e-5,5.09807354878168e-5
14377,5.037240902379666e-5,5.09807354878168e-5
14446,5.164007929600286e-5,5.09807354878168e-5
14447,5.1666960689537195e-5,5.09807354878168e-5
14448,5.111811510335685e-5,5.09807354878168e-5
14449,5.088208006187532e-5,5.09807354878168e-5
14450,5.0918155321790575e-5,5.09807354878168e-5
14451,5.073075416405227e-5,5.09807354878168e-5
14452,5.071182054658641e-5,5.09807354878168e-5
14453,5.072932449342113e-5,5.09807354878168e-5
14454,5.0600571641608544e-5,5.09807354878168e-5
14455,5.0527792753236096e-5,5.09807354878168e-5
14456,5.0392848113215584e-5,5.09807354878168e-5
14457,5.0156359549809284e-5,5.09807354878168e-5
14458,5.010866872051691e-5,5.09807354878168e-5
14459,5.029527661207206e-5,5.09807354878168e-5
14460,5.072684293456752e-5,5.09807354878168e-5
14461,5.093353013108481e-5,5.09807354878168e-5
14462,5.0729235896923375e-5,5.09807354878168e-5
14464,5.0274643806693544e-5,5.09807354878168e-5
14535,5.183301807656156e-5,5.09807354878168e-5
14536,5.2032558429600866e-5,5.09807354878168e-5
14537,5.132334655560348e-5,5.09807354878168e-5
14538,5.093077784993238e-5,5.09807354878168e-5
14539,5.0999501214568693e-5,5.09807354878168e-5
14540,5.0748086479706516e-5,5.09807354878168e-5
14541,5.074981749234692e-5,5.09807354878168e-5
14542,5.0820809826461056e-5,5.09807354878168e-5
14543,5.038982990971646e-5,5.09807354878168e-5
14544,5.031139155248331e-5,5.09807354878168e-5
14545,5.0499381999543473e-5,5.09807354878168e-5
14546,5.04894450712226e-5,5.09807354878168e-5
14547,5.0318886636212246e-5,5.09807354878168e-5
14548,5.0275388055099124e-5,5.09807354878168e-5
14549,5.062429842624284e-5,5.09807354878168e-5
14550,5.092460224554803e-5,5.09807354878168e-5
14552,5.074772202340542e-5,5.09807354878168e-5
14617,5.17374215288606e-5,5.09807354878168e-5
14619,5.195975216695075e-5,5.09807354878168e-5
14620,5.182277641688625e-5,5.09807354878168e-5
14621,5.144401583014409e-5,5.09807354878168e-5
14622,5.1405829563785144e-5,5.09807354878168e-5
14623,5.123204045115539e-5,5.09807354878168e-5
14624,5.111360287327112e-5,5.09807354878168e-5
14625,5.102715148232839e-5,5.09807354878168e-5
14626,5.07769363729805e-5,5.09807354878168e-5
14627,5.045562155107342e-5,5.09807354878168e-5
14628,5.037808832799204e-5,5.09807354878168e-5
14629,5.040064080749798e-5,5.09807354878168e-5
14630,5.0514037986045114e-5,5.09807354878168e-5
14631,5.055416437469709e-5,5.09807354878168e-5
14632,5.0753487892350144e-5,5.09807354878168e-5
14633,5.0837374536105385e-5,5.09807354878168e-5
14634,5.113697239752881e-5,5.09807354878168e-5
14636,5.109393889898677e-5,5.09807354878168e-5
14698,5.158531821617155e-5,5.09807354878168e-5
14699,5.188139337665527e-5,5.09807354878168e-5
14700,5.168716352745828e-5,5.09807354878168e-5
14701,5.140990991911013e-5,5.09807354878168e-5
14702,5.157062136895139e-5,5.09807354878168e-5
14703,5.1314678772905725e-5,5.09807354878168e-5
14704,5.119321944242265e-5,5.09807354878168e-5
14705,5.118285272005868e-5,5.09807354878168e-5
14706,5.1063452127671215e-5,5.09807354878168e-5
14707,5.0705726552310424e-5,5.09807354878168e-5
14708,5.0606021276813546e-5,5.09807354878168e-5
14709,5.046687630199819e-5,5.09807354878168e-5
14710,5.0385609077497876e-5,5.09807354878168e-5
14711,5.0599207164485214e-5,5.09807354878168e-5
14712,5.101003258795548e-5,5.09807354878168e-5
14713,5.09921084901315e-5,5.09807354878168e-5
14714,5.140315604030295e-5,5.09807354878168e-5
14716,5.1460750454104016e-5,5.09807354878168e-5
14778,5.147530926763414e-5,5.09807354878168e-5
14779,5.1631221115944504e-5,5.09807354878168e-5
14780,5.188462496596873e-5,5.09807354878168e-5
14781,5.147690996433013e-5,5.09807354878168e-5
14782,5.130749919341448e-5,5.09807354878168e-5
14783,5.128112699528191e-5,5.09807354878168e-5
14784,5.094345746820295e-5,5.09807354878168e-5
14785,5.0927184239275246e-5,5.09807354878168e-5
14786,5.131218273552005e-5,5.09807354878168e-5
14787,5.1047318011239454e-5,5.09807354878168e-5
14788,5.058264288853052e-5,5.09807354878168e-5
14789,5.052622581946994e-5,5.09807354878168e-5
14790,5.030292135232021e-5,5.09807354878168e-5
14791,5.047543146648642e-5,5.09807354878168e-5
14792,5.0884942160731725e-5,5.09807354878168e-5
14793,5.1266752312995795e-5,5.09807354878168e-5
14794,5.136695294198217e-5,5.09807354878168e-5
14795,5.1448162642345385e-5,5.09807354878168e-5
14856,5.15759164417674e-5,5.09807354878168e-5
14857,5.168749809899702e-5,5.09807354878168e-5
14858,5.1858799881131075e-5,5.09807354878168e-5
14859,5.17312846035452e-5,5.09807354878168e-5
14860,5.149273744880813e-5,5.09807354878168e-5
14861,5.156886045858483e-5,5.09807354878168e-5
14862,5.1226379437839134e-5,5.09807354878168e-5
14863,5.110536225841692e-5,5.09807354878168e-5
14864,5.126670465019889e-5,5.09807354878168e-5
14865,5.110771935896912e-5,5.09807354878168e-5
14866,5.0679888008972914e-5,5.09807354878168e-5
14867,5.0718140874887796e-5,5.09807354878168e-5
14868,5.0604865912436865e-05,5.09807354878168e-5
14869,5.0726787410248944e-5,5.09807354878168e-5
14870,5.081862371825367e-5,5.09807354878168e-5
14871,5.104893052326612e-5,5.09807354878168e-5
14872,5.1332495877678786e-5,5.09807354878168e-5
14873,5.1568326697568844e-5,5.09807354878168e-5
14875,5.1715274411400363e-5,5.09807354878168e-5
14932,5.130164956318883e-5,5.09807354878168e-5
14933,5.1427947713531086e-5,5.09807354878168e-5
14934,5.1694552781310766e-5,5.09807354878168e-5
14935,5.135873787703677e-5,5.09807354878168e-5
14936,5.1045832459629106e-5,5.09807354878168e-5
14937,5.1397150946465826e-5,5.09807354878168e-5
14938,5.136031807623515e-5,5.09807354878168e-5
14939,5.120125493275023e-5,5.09807354878168e-5
14940,5.132954176246245e-5,5.09807354878168e-5
14941,5.0957246559946966e-5,5.09807354878168e-5
14942,5.078864726107318e-5,5.09807354878168e-5
14943,5.109784717255542e-5,5.09807354878168e-5
14944,5.1146085464072195e-5,5.09807354878168e-5
14945,5.1117232087546717e-5,5.09807354878168e-5
14946,5.1303758425762886e-5,5.09807354878168e-5
14947,5.1380096182199804e-5,5.09807354878168e-5
14948,5.142075436816709e-5,5.09807354878168e-5
14949,5.160180692789501e-5,5.09807354878168e-5
14950,5.174737405203642e-5,5.09807354878168e-5
15003,5.098863067957982e-5,5.09807354878168e-5
15004,5.114313927517403e-5,5.09807354878168e-5
15005,5.140054169472271e-5,5.09807354878168e-5
15006,5.122034593059924e-5,5.09807354878168e-5
15007,5.101384141747977e-5,5.09807354878168e-5
15008,5.1156765271812346e-5,5.09807354878168e-5
15009,5.111672439458536e-5,5.09807354878168e-5
15010,5.11154995779362e-5,5.09807354878168e-5
15011,5.135798853422102e-5,5.09807354878168e-5
15012,5.1092357121313585e-5,5.09807354878168e-5
15013,5.118800453961809e-5,5.09807354878168e-5
15014,5.1435317960051203e-5,5.09807354878168e-5
15015,5.1378258167591704e-5,5.09807354878168e-5
15016,5.1016040474569586e-5,5.09807354878168e-5
15017,5.127611456558221e-5,5.09807354878168e-5
15018,5.1646069613749044e-5,5.09807354878168e-5
15019,5.1901739438403604e-5,5.09807354878168e-5
15020,5.2097690460459585e-5,5.09807354878168e-5
15021,5.204598068838162e-5,5.09807354878168e-5
15066,5.101441550572641e-5,5.09807354878168e-5
15068,5.1179803706679224e-5,5.09807354878168e-5
15069,5.1480119071550175e-5,5.09807354878168e-5
15070,5.14370545488e-5,5.09807354878168e-5
15071,5.135128446817399e-5,5.09807354878168e-5
15072,5.139386065970978e-5,5.09807354878168e-5
15073,5.131135354732351e-5,5.09807354878168e-5
15074,5.1010710446250645e-5,5.09807354878168e-5
15075,5.1012837729977875e-5,5.09807354878168e-5
15076,5.132733594085253e-5,5.09807354878168e-5
15077,5.125725078876718e-5,5.09807354878168e-5
15078,5.1303099902946836e-5,5.09807354878168e-5
15079,5.1456692696449534e-5,5.09807354878168e-5
15080,5.125996679836151e-5,5.09807354878168e-5
15081,5.1170224732555644e-5,5.09807354878168e-5
15082,5.150479717219805e-5,5.09807354878168e-5
15083,5.206474555190598e-5,5.09807354878168e-5
15084,5.213049225061683e-5,5.09807354878168e-5
15085,5.2331546813096184e-5,5.09807354878168e-5
15086,5.236267146884008e-5,5.09807354878168e-5
15088,5.218905293150821e-5,5.09807354878168e-5
15127,5.1460813542301565e-5,5.09807354878168e-5
15128,5.144560447505871e-5,5.09807354878168e-5
15129,5.175260410714116e-5,5.09807354878168e-5
15130,5.162700167043618e-5,5.09807354878168e-5
15131,5.1461456805706265e-5,5.09807354878168e-5
15132,5.1584570570581355e-5,5.09807354878168e-5
15133,5.1759634621688916e-05,5.09807354878168e-5
15134,5.138975503440192e-5,5.09807354878168e-5
15135,5.11126777129805e-5,5.09807354878168e-5
15136,5.1181059258792856e-5,5.09807354878168e-5
15137,5.14299834826654e-5,5.09807354878168e-5
15138,5.1678204301679404e-5,5.09807354878168e-5
15139,5.163227674092168e-5,5.09807354878168e-5
15140,5.1251553455381386e-5,5.09807354878168e-5
15141,5.129067071354523e-5,5.09807354878168e-5
15142,5.177623871563959e-5,5.09807354878168e-5
15143,5.236473584402912e-5,5.09807354878168e-5
15144,5.2302978097705125e-5,5.09807354878168e-5
15145,5.226063745084904e-5,5.09807354878168e-5
15146,5.231936693530892e-5,5.09807354878168e-5
15147,5.220163944421749e-5,5.09807354878168e-5
15180,5.1287704080105964e-5,5.09807354878168e-5
15181,5.127669796058893e-5,5.09807354878168e-5
15182,5.1636626668620186e-5,5.09807354878168e-5
15183,5.149486444802013e-5,5.09807354878168e-5
15184,5.14829153425587e-5,5.09807354878168e-5
15185,5.159086696739995e-5,5.09807354878168e-5
15186,5.1767206900864227e-5,5.09807354878168e-5
15187,5.159885395906461e-5,5.09807354878168e-5
15188,5.1257651084649506e-5,5.09807354878168e-5
15189,5.144155362973536e-5,5.09807354878168e-5
15190,5.1601222819325534e-5,5.09807354878168e-5
15191,5.1385053076484136e-5,5.09807354878168e-5
15192,5.116267464088955e-5,5.09807354878168e-5
15193,5.166277464937268e-5,5.09807354878168e-5
15194,5.213348801093934e-5,5.09807354878168e-5
15195,5.2293881617384764e-5,5.09807354878168e-5
15196,5.236210220311604e-5,5.09807354878168e-5
15197,5.236914398447748e-5,5.09807354878168e-5
15198,5.2259788197434894e-5,5.09807354878168e-5
15199,5.200045466074492e-5,5.09807354878168e-5
15229,5.144084480926023e-5,5.09807354878168e-5
15230,5.117295422247813e-5,5.09807354878168e-5
15231,5.134542180600448e-5,5.09807354878168e-5
15232,5.1143407562850075e-5,5.09807354878168e-5
15233,5.110841578709388e-5,5.09807354878168e-5
15234,5.1546215370828326e-5,5.09807354878168e-5
15235,5.186381554722995e-5,5.09807354878168e-5
15236,5.1683400218491716e-5,5.09807354878168e-5
15237,5.1553183398661145e-5,5.09807354878168e-5
15238,5.1680692972974135e-5,5.09807354878168e-5
15239,5.184754133709388e-5,5.09807354878168e-5
15240,5.214637992909569e-5,5.09807354878168e-5
15241,5.222154326015997e-5,5.09807354878168e-5
15242,5.232924794762933e-5,5.09807354878168e-5
15243,5.250304801922381e-5,5.09807354878168e-5
15244,5.260303237040307e-5,5.09807354878168e-5
15245,5.251263050593004e-5,5.09807354878168e-5
15267,5.1458286807388705e-5,5.09807354878168e-5
15268,5.093792548478283e-5,5.09807354878168e-5
15269,5.092648786649651e-5,5.09807354878168e-5
15270,5.102555304946727e-5,5.09807354878168e-5
15271,5.110669090905523e-5,5.09807354878168e-5
15272,5.129101351614243e-5,5.09807354878168e-5
15273,5.158562281702159e-5,5.09807354878168e-5
15274,5.158047651147364e-5,5.09807354878168e-5
15275,5.180790684752255e-5,5.09807354878168e-5
15276,5.211201605744342e-5,5.09807354878168e-5
15277,5.254367429985426e-5,5.09807354878168e-5
15278,5.268665953274016e-5,5.09807354878168e-5
15299,5.092151314391385e-5,5.09807354878168e-5
15300,5.065435664650657e-5,5.09807354878168e-5
15301,5.064487668588896e-5,5.09807354878168e-5
15302,5.0936593796471034e-5,5.09807354878168e-5
15303,5.111025633722265e-5,5.09807354878168e-5
